"nodeid","nodenm","nodeno","gpslati","gpslong","nodeord","routeid"
"GGB239000513","천안1리","44526","37.63215","127.4844","14","GGB239000065"
"GGB239000512","방일리","44340","37.62315","127.495","15","GGB239000065"
"GGB239000427","전위골","44290","37.61815","127.4913333","16","GGB239000065"
"GGB239000514","가일1리","44339","37.6073","127.4922167","17","GGB239000065"
"GGB239000655","가일리","44404","37.6049","127.4931667","18","GGB239000065"
"GGB239000603","가일리삼거리","44189","37.60065","127.4930167","19","GGB239000065"
"GGB239000426","가인만당","44177","37.59775","127.4973167","20","GGB239000065"
"GGB239000604","가인만당앞","44188","37.5974667","127.5052667","21","GGB239000065"
"GGB239000100","어비계곡종점","44726","37.59105","127.5110667","22","GGB239000065"
"GGB239000425","대리종점","44291","37.5955667","127.5095833","23","GGB239000065"
"GGB239000424","어비산장앞","44209","37.5976667","127.50535","24","GGB239000065"
"GGB239000605","가인만당앞","44204","37.5978167","127.49735","25","GGB239000065"
"GGB239000418","유명산종점","44296","37.5954","127.4906167","26","GGB239000065"
"GGB277101726","유명산종점(경유)",,"37.5976","127.4914167","27","GGB239000065"
"GGB239000423","가일리삼거리","44292","37.6005667","127.4931","28","GGB239000065"
"GGB239000840","가일리.동천마을","44544","37.6048","127.49335","29","GGB239000065"
"GGB239000422","가일1리","44293","37.6073167","127.4923667","30","GGB239000065"
"GGB239000421","전위골","44506","37.6182","127.4914833","31","GGB239000065"
"GGB239000420","방일리","44294","37.6231667","127.49515","32","GGB239000065"
"GGB239000419","천안1리뇌암","44295","37.6322167","127.4845167","33","GGB239000065"
"GGB239000606","불기마을","44386","37.6354833","127.4818","34","GGB239000065"
"GGB239000370","천안1리","44316","37.6409333","127.4774","35","GGB239000065"
"GGB239000385","한우재","44312","37.6491333","127.4762167","36","GGB239000065"
"GGB239000839","숙골","44811","37.653","127.4818167","37","GGB239000065"
"GGB239000861","엄소리입구","44837","37.6552833","127.4820833","38","GGB239000065"
"GGB239000384","신천4리인내","44513","37.6569333","127.4803167","39","GGB239000065"
"GGB239000859","윗벌","44835","37.66155","127.4810167","40","GGB239000065"
"GGB239000837","명장삼거리","44809","37.6673167","127.4835667","41","GGB239000065"
"GGB239000653","명장부락(설악방향)","44406","37.6707333","127.48795","42","GGB239000065"
"GGB239000382","한교막","44313","37.67175","127.4905833","43","GGB239000065"
"GGB239000714","설악보건지소","44926","37.6756333","127.494","44","GGB239000065"
"GGB239000381","설악5일시장","44314","37.6772","127.4925167","45","GGB239000065"
"GGB239000621","설악터미널","44127","37.6776","127.4877167","46","GGB239000065"
"GGB239000374","설악터미널","44126","37.6775833","127.4877333","1","GGB239000068"
"GGB239000504","설악5일시장","44335","37.6771667","127.4921667","2","GGB239000068"
"GGB239000338","설악축협","44008","37.6768333","127.4940333","3","GGB239000068"
"GGB239000791","설악중고교앞","44774","37.6823833","127.49125","4","GGB239000068"
"GGB239000354","울업마을","44328","37.6850333","127.49295","5","GGB239000068"
"GGB239000760","청아빌라2차","44752","37.6860333","127.4988333","6","GGB239000068"
"GGB239000870","청심빌리지","44829","37.6878333","127.5143","7","GGB239000068"
"GGB239000758","청아빌라1차","44751","37.6866","127.5180667","8","GGB239000068"
"GGB239000350","청심평화월드센터","44330","37.6857833","127.5208833","9","GGB239000068"
"GGB239000613","효정매그놀리아국제병원","44203","37.6908333","127.5211333","10","GGB239000068"
"GGB277102498","청심국제병원(경유)",,"37.6892","127.52135","11","GGB239000068"
"GGB277102499","송산리(경유)",,"37.68755","127.5229667","12","GGB239000068"
"GGB239000681","송산리","44827","37.6864833","127.5271","13","GGB239000068"
"GGB239000342","미사리윗마을","44897","37.6992167","127.5399833","14","GGB239000068"
"GGB239000345","미사리양지마을","44899","37.7011333","127.5394667","15","GGB239000068"
"GGB239000349","미사1리회관","44331","37.70335","127.5398167","16","GGB239000068"
"GGB239000809","미사리마을회관","44117","37.7071833","127.5398167","17","GGB239000068"
"GGB239000516","당골입구","44736","37.71005","127.5405167","18","GGB239000068"
"GGB239000348","미사리종점","44478","37.7129333","127.5411","19","GGB239000068"
"GGB239000002","당골입구","44019","37.71135","127.5407","20","GGB239000068"
"GGB239000343","송산2리","44598","37.7207167","127.5262333","21","GGB239000068"
"GGB277102276","송산리(경유)",,"37.7168167","127.52875","22","GGB239000068"
"GGB277102277","미사리(경유)",,"37.7090167","127.535","23","GGB239000068"
"GGB239000347","미사리마을회관","44332","37.7074333","127.5397333","24","GGB239000068"
"GGB239000346","미사1리회관","44333","37.7033833","127.5397667","25","GGB239000068"
"GGB239000344","미사리양지마을","44898","37.70105","127.5394167","26","GGB239000068"
"GGB239000341","미사리윗마을","44896","37.6992333","127.5399333","27","GGB239000068"
"GGB239000050","송산리","44288","37.6865833","127.5270667","28","GGB239000068"
"GGB239000613","효정매그놀리아국제병원","44203","37.6908333","127.5211333","29","GGB239000068"
"GGB277102498","청심국제병원(경유)",,"37.6892","127.52135","30","GGB239000068"
"GGB277102499","송산리(경유)",,"37.68755","127.5229667","31","GGB239000068"
"GGB239000757","청심평화월드센터","44680","37.6858667","127.5208333","32","GGB239000068"
"GGB239000759","청아빌라1차","44747","37.6867","127.5180833","33","GGB239000068"
"GGB239000869","청심빌리지","44828","37.6879333","127.5142833","34","GGB239000068"
"GGB239000761","청아빌라2차","44749","37.6861333","127.49885","35","GGB239000068"
"GGB239000352","울업마을","44477","37.6848833","127.4928","36","GGB239000068"
"GGB239000790","설악중고교앞","44773","37.682","127.4910167","37","GGB239000068"
"GGB239000697","설악축협","44708","37.6770167","127.49395","38","GGB239000068"
"GGB239000381","설악5일시장","44314","37.6772","127.4925167","39","GGB239000068"
"GGB239000621","설악터미널","44127","37.6776","127.4877167","40","GGB239000068"
"GGB239000374","설악터미널","44126","37.6775833","127.4877333","1","GGB239000072"
"GGB239000504","설악5일시장","44335","37.6771667","127.4921667","2","GGB239000072"
"GGB239000338","설악축협","44008","37.6768333","127.4940333","3","GGB239000072"
"GGB239000505","산포마을(모곡방면)","44528","37.67495","127.5005167","4","GGB239000072"
"GGB239000369","창의리","44317","37.6698","127.5073","5","GGB239000072"
"GGB239000368","창말입구","44515","37.6690333","127.51295","6","GGB239000072"
"GGB239000868","벌미마을","44844","37.6669833","127.5145333","7","GGB239000072"
"GGB239000411","위곡3리","44301","37.65915","127.5167333","8","GGB239000072"
"GGB239000410","위곡3리회관","44302","37.65585","127.5166833","9","GGB239000072"
"GGB239000412","위곡3리","44300","37.6592167","127.5168167","10","GGB239000072"
"GGB239000867","벌미마을","44843","37.667","127.5145833","11","GGB239000072"
"GGB239000830","창말입구","44834","37.6690667","127.51325","12","GGB239000072"
"GGB239000367","응달말입구","44318","37.6712","127.5185833","13","GGB239000072"
"GGB239000864","위곡2리","44840","37.6724","127.5224333","14","GGB239000072"
"GGB239000366","위곡1리회관","44319","37.67135","127.5289","15","GGB239000072"
"GGB239000865","흑암","44841","37.6689667","127.5347167","16","GGB239000072"
"GGB239000417","널미재","44507","37.6621333","127.5428167","17","GGB239000072"
"GGB239000684","널미재정상","44176","37.66295","127.54955","18","GGB239000072"
"GGB257000002","동막","91002","37.6625333","127.5686667","19","GGB239000072"
"GGB257000003","동막리","91003","37.6685333","127.5764333","20","GGB239000072"
"GGB257000005","동막리.아랫말","91005","37.6744167","127.5793167","21","GGB239000072"
"GGB257000007","점말.모곡1리","91007","37.68215","127.5863167","22","GGB239000072"
"GGB257000009","한서중학교","91009","37.6875833","127.5963333","23","GGB239000072"
"GGB257000011","한서초등학교","91011","37.69185","127.6007167","24","GGB239000072"
"GGB257000012","한서교","91012","37.6866833","127.6051333","25","GGB239000072"
"GGB257000015","모곡","91015","37.6755833","127.6070167","26","GGB239000072"
"GGB277102236","모곡리(경유)",,"37.6793","127.6065333","27","GGB239000072"
"GGB257000013","한서교","91013","37.6869","127.6049833","28","GGB239000072"
"GGB257000011","한서초등학교","91011","37.69185","127.6007167","29","GGB239000072"
"GGB257000010","한서중학교","91010","37.68765","127.5962667","30","GGB239000072"
"GGB257000008","점말.모곡1리","91008","37.6822333","127.5863667","31","GGB239000072"
"GGB257000006","동막리.아랫말","91006","37.6744333","127.5792333","32","GGB239000072"
"GGB257000004","동막리","91004","37.66855","127.57635","33","GGB239000072"
"GGB257000001","동막삼거리","91001","37.6626","127.5686333","34","GGB239000072"
"GGB239000680","널미재정상","44892","37.66305","127.54955","35","GGB239000072"
"GGB239000416","널미재","44297","37.6622167","127.5429833","36","GGB239000072"
"GGB239000866","흑암","44842","37.6696","127.53435","37","GGB239000072"
"GGB239000365","위곡1리회관","44320","37.6714833","127.5288333","38","GGB239000072"
"GGB239000863","위곡2리","44839","37.6724667","127.5223667","39","GGB239000072"
"GGB239000364","응달말입구.위곡2리","44516","37.6713333","127.5186","40","GGB239000072"
"GGB239000363","창말입구","44321","37.6691833","127.5131833","41","GGB239000072"
"GGB239000868","벌미마을","44844","37.6669833","127.5145333","42","GGB239000072"
"GGB239000411","위곡3리","44301","37.65915","127.5167333","43","GGB239000072"
"GGB239000410","위곡3리회관","44302","37.65585","127.5166833","44","GGB239000072"
"GGB239000412","위곡3리","44300","37.6592167","127.5168167","45","GGB239000072"
"GGB239000867","벌미마을","44843","37.667","127.5145833","46","GGB239000072"
"GGB239000830","창말입구","44834","37.6690667","127.51325","47","GGB239000072"
"GGB239000362","창의리","44322","37.66995","127.5072333","48","GGB239000072"
"GGB239000361","신포마을","44323","37.6749667","127.50065","49","GGB239000072"
"GGB239000697","설악축협","44708","37.6770167","127.49395","50","GGB239000072"
"GGB239000381","설악5일시장","44314","37.6772","127.4925167","51","GGB239000072"
"GGB239000621","설악터미널","44127","37.6776","127.4877167","52","GGB239000072"
"GGB239000738","청평터미널","44702","37.73825","127.4206833","1","GGB239000078"
"GGB277101900","청평역1로(경유)",,"37.7372167","127.4229167","2","GGB239000078"
"GGB239000903","청평역","44069","37.7361833","127.4268167","3","GGB239000078"
"GGB239000917","청평중학교.면사무소","44889","37.7415167","127.4246","4","GGB239000078"
"GGB239000489","검문소","44087","37.7472833","127.4281167","5","GGB239000078"
"GGB239000207","청평산장호텔","44080","37.74925","127.4213667","6","GGB239000078"
"GGB239000490","비둘기산장","44072","37.7559","127.4146833","7","GGB239000078"
"GGB239000491","산장국민관광지","44066","37.7554333","127.41015","8","GGB239000078"
"GGB239000492","다원리","44058","37.7540667","127.4060667","9","GGB239000078"
"GGB239000206","가평사계절썰매장","44573","37.7576167","127.4031833","10","GGB239000078"
"GGB239000005","구정동입구","44051","37.7577667","127.39675","11","GGB239000078"
"GGB239000205","덕현리","44046","37.7624","127.3936833","12","GGB239000078"
"GGB239000204","함명학원","44044","37.7684167","127.3848667","13","GGB239000078"
"GGB239000203","서대마을","44034","37.7719167","127.3780333","14","GGB239000078"
"GGB239000529","상면초교앞","44594","37.7733833","127.3719333","15","GGB239000078"
"GGB239000829","행현1리입구","44803","37.76925","127.3702333","16","GGB239000078"
"GGB239000800","밤안골","44802","37.7608167","127.3721167","17","GGB239000078"
"GGB239000798","임초1교","44801","37.7552833","127.3698","18","GGB239000078"
"GGB239000796","공감펜션앞","44800","37.7522","127.3672167","19","GGB239000078"
"GGB239000794","임초1리","44799","37.7499167","127.3619167","20","GGB239000078"
"GGB239000792","두메산골","44798","37.7442167","127.3541833","21","GGB239000078"
"GGB239000749","수목원.종점","44739","37.74455","127.3528","22","GGB239000078"
"GGB239000793","두메산골","44720","37.74415","127.3541","23","GGB239000078"
"GGB239000795","임초1리","44721","37.7498","127.36195","24","GGB239000078"
"GGB239000797","공감펜션앞","44724","37.7521167","127.3673333","25","GGB239000078"
"GGB239000799","임초1교","44682","37.75505","127.3698","26","GGB239000078"
"GGB239000801","밤안골","44626","37.7607333","127.3722167","27","GGB239000078"
"GGB239000715","임초2리입구","44700","37.7690667","127.3703","28","GGB239000078"
